ID Race,Race,ID Year,Year,Household Income by Race,Household Income by Race Moe,Geography,ID Geography,Slug Geography
4,"Asian",2016,"2016",132492,31851,"Rockland County, NY","05000US36087","rockland-county-ny"
4,"Asian",2016,"2016",111031,38061,"Saratoga County, NY","05000US36091","saratoga-county-ny"
4,"Asian",2016,"2016",39792,36656,"Schenectady County, NY","05000US36093","schenectady-county-ny"
4,"Asian",2016,"2016",122575,111230,"Steuben County, NY","05000US36101","steuben-county-ny"
4,"Asian",2016,"2016",123621,13433,"Suffolk County, NY","05000US36103","suffolk-county-ny"
4,"Asian",2016,"2016",30419,9954,"Tompkins County, NY","05000US36109","tompkins-county-ny"
4,"Asian",2016,"2016",112428,14595,"Westchester County, NY","05000US36119","westchester-county-ny"
5,"Pacific Islander",2016,"2016",67194,37038,"Kings County, NY","05000US36047","kings-county-ny"
5,"Pacific Islander",2016,"2016",2499,,"New York County, NY","05000US36061","new-york-county-ny"
6,"Other",2016,"2016",50223,38119,"Albany County, NY","05000US36001","albany-county-ny"
6,"Other",2016,"2016",31508,1437,"Bronx County, NY","05000US36005","bronx-county-ny"
6,"Other",2016,"2016",11894,3792.9999999999995,"Broome County, NY","05000US36007","broome-county-ny"
6,"Other",2016,"2016",43271,33681,"Dutchess County, NY","05000US36027","dutchess-county-ny"
6,"Other",2016,"2016",18929,5114,"Erie County, NY","05000US36029","erie-county-ny"
6,"Other",2016,"2016",40634,22316,"Jefferson County, NY","05000US36045","jefferson-county-ny"
6,"Other",2016,"2016",36177,2451,"Kings County, NY","05000US36047","kings-county-ny"
6,"Other",2016,"2016",70723,68161,"Livingston County, NY","05000US36051","livingston-county-ny"
6,"Other",2016,"2016",31163,9361,"Monroe County, NY","05000US36055","monroe-county-ny"
6,"Other",2016,"2016",66506,8512,"Nassau County, NY","05000US36059","nassau-county-ny"
6,"Other",2016,"2016",32284,3608,"New York County, NY","05000US36061","new-york-county-ny"
6,"Other",2016,"2016",23125,7856,"Onondaga County, NY","05000US36067","onondaga-county-ny"
6,"Other",2016,"2016",23620,12644,"Ontario County, NY","05000US36069","ontario-county-ny"
6,"Other",2016,"2016",52526,15402,"Orange County, NY","05000US36071","orange-county-ny"
6,"Other",2016,"2016",52826,32329,"Putnam County, NY","05000US36079","putnam-county-ny"
6,"Other",2016,"2016",47696,3627.0000000000005,"Queens County, NY","05000US36081","queens-county-ny"
6,"Other",2016,"2016",52039,22913,"Richmond County, NY","05000US36085","richmond-county-ny"
6,"Other",2016,"2016",56430,20102,"Rockland County, NY","05000US36087","rockland-county-ny"
6,"Other",2016,"2016",100921,80019,"St. Lawrence County, NY","05000US36089","st-lawrence-county-ny"
6,"Other",2016,"2016",76204,35024,"Saratoga County, NY","05000US36091","saratoga-county-ny"
6,"Other",2016,"2016",30877,19153,"Schenectady County, NY","05000US36093","schenectady-county-ny"
6,"Other",2016,"2016",66912,8649,"Suffolk County, NY","05000US36103","suffolk-county-ny"
6,"Other",2016,"2016",22107,17615,"Sullivan County, NY","05000US36105","sullivan-county-ny"
6,"Other",2016,"2016",26887,5692,"Ulster County, NY","05000US36111","ulster-county-ny"
6,"Other",2016,"2016",44459,6470,"Westchester County, NY","05000US36119","westchester-county-ny"
7,"Two Or More",2016,"2016",29081,28090.999999999996,"Albany County, NY","05000US36001","albany-county-ny"
7,"Two Or More",2016,"2016",34451,6062,"Bronx County, NY","05000US36005","bronx-county-ny"
7,"Two Or More",2016,"2016",40220,21521,"Broome County, NY","05000US36007","broome-county-ny"
7,"Two Or More",2016,"2016",35563,12848,"Cattaraugus County, NY","05000US36009","cattaraugus-county-ny"
7,"Two Or More",2016,"2016",31379,15131.999999999998,"Cayuga County, NY","05000US36011","cayuga-county-ny"
7,"Two Or More",2016,"2016",47775,12225,"Dutchess County, NY","05000US36027","dutchess-county-ny"
7,"Two Or More",2016,"2016",30291,9842,"Erie County, NY","05000US36029","erie-county-ny"
7,"Two Or More",2016,"2016",42014,11301,"Jefferson County, NY","05000US36045","jefferson-county-ny"
7,"Two Or More",2016,"2016",50651,7173,"Kings County, NY","05000US36047","kings-county-ny"
7,"Two Or More",2016,"2016",14012,12764,"Livingston County, NY","05000US36051","livingston-county-ny"
7,"Two Or More",2016,"2016",35142,20392,"Madison County, NY","05000US36053","madison-county-ny"
7,"Two Or More",2016,"2016",75750,18143,"Nassau County, NY","05000US36059","nassau-county-ny"
7,"Two Or More",2016,"2016",60353,11894,"New York County, NY","05000US36061","new-york-county-ny"
7,"Two Or More",2016,"2016",36602,11766,"Niagara County, NY","05000US36063","niagara-county-ny"
7,"Two Or More",2016,"2016",36523,23591,"Oneida County, NY","05000US36065","oneida-county-ny"
7,"Two Or More",2016,"2016",39964,22403,"Onondaga County, NY","05000US36067","onondaga-county-ny"
7,"Two Or More",2016,"2016",52218,33291,"Orange County, NY","05000US36071","orange-county-ny"
7,"Two Or More",2016,"2016",25625,21299,"Oswego County, NY","05000US36075","oswego-county-ny"
7,"Two Or More",2016,"2016",135805,26826,"Putnam County, NY","05000US36079","putnam-county-ny"
7,"Two Or More",2016,"2016",71924,12623,"Queens County, NY","05000US36081","queens-county-ny"
7,"Two Or More",2016,"2016",26831,21054,"Rensselaer County, NY","05000US36083","rensselaer-county-ny"
7,"Two Or More",2016,"2016",68974,26833,"Richmond County, NY","05000US36085","richmond-county-ny"
7,"Two Or More",2016,"2016",91907,37452,"Rockland County, NY","05000US36087","rockland-county-ny"
7,"Two Or More",2016,"2016",55284,34652,"St. Lawrence County, NY","05000US36089","st-lawrence-county-ny"
7,"Two Or More",2016,"2016",122592,100661,"Saratoga County, NY","05000US36091","saratoga-county-ny"
7,"Two Or More",2016,"2016",26674,19788,"Schenectady County, NY","05000US36093","schenectady-county-ny"
7,"Two Or More",2016,"2016",101613,14491,"Suffolk County, NY","05000US36103","suffolk-county-ny"
7,"Two Or More",2016,"2016",100071,97868,"Sullivan County, NY","05000US36105","sullivan-county-ny"
7,"Two Or More",2016,"2016",41116,36470,"Ulster County, NY","05000US36111","ulster-county-ny"
7,"Two Or More",2016,"2016",47890,25322,"Warren County, NY","05000US36113","warren-county-ny"
7,"Two Or More",2016,"2016",101086,29735.999999999996,"Wayne County, NY","05000US36117","wayne-county-ny"
7,"Two Or More",2016,"2016",86321,26737,"Westchester County, NY","05000US36119","westchester-county-ny"
8,"White Non-Hispanic",2016,"2016",69531,3334,"Albany County, NY","05000US36001","albany-county-ny"
8,"White Non-Hispanic",2016,"2016",57362,5193,"Bronx County, NY","05000US36005","bronx-county-ny"
8,"White Non-Hispanic",2016,"2016",53666,3103,"Broome County, NY","05000US36007","broome-county-ny"
8,"White Non-Hispanic",2016,"2016",48342,3235,"Cattaraugus County, NY","05000US36009","cattaraugus-county-ny"
8,"White Non-Hispanic",2016,"2016",56602,4075,"Cayuga County, NY","05000US36011","cayuga-county-ny"
8,"White Non-Hispanic",2016,"2016",44913,2938,"Chautauqua County, NY","05000US36013","chautauqua-county-ny"
8,"White Non-Hispanic",2016,"2016",51580,3076,"Chemung County, NY","05000US36015","chemung-county-ny"
8,"White Non-Hispanic",2016,"2016",55505,4657,"Clinton County, NY","05000US36019","clinton-county-ny"
8,"White Non-Hispanic",2016,"2016",76777,3554,"Dutchess County, NY","05000US36027","dutchess-county-ny"
8,"White Non-Hispanic",2016,"2016",61847,1569,"Erie County, NY","05000US36029","erie-county-ny"
8,"White Non-Hispanic",2016,"2016",45772,3235,"Jefferson County, NY","05000US36045","jefferson-county-ny"
8,"White Non-Hispanic",2016,"2016",75144,2461,"Kings County, NY","05000US36047","kings-county-ny"
8,"White Non-Hispanic",2016,"2016",53871,4681,"Livingston County, NY","05000US36051","livingston-county-ny"
8,"White Non-Hispanic",2016,"2016",62182,6391,"Madison County, NY","05000US36053","madison-county-ny"
8,"White Non-Hispanic",2016,"2016",62464,2176,"Monroe County, NY","05000US36055","monroe-county-ny"
8,"White Non-Hispanic",2016,"2016",111961,1964,"Nassau County, NY","05000US36059","nassau-county-ny"
8,"White Non-Hispanic",2016,"2016",116359,4128,"New York County, NY","05000US36061","new-york-county-ny"
8,"White Non-Hispanic",2016,"2016",53238,4015,"Niagara County, NY","05000US36063","niagara-county-ny"
8,"White Non-Hispanic",2016,"2016",56316,2792,"Oneida County, NY","05000US36065","oneida-county-ny"
8,"White Non-Hispanic",2016,"2016",63414,2206,"Onondaga County, NY","05000US36067","onondaga-county-ny"
8,"White Non-Hispanic",2016,"2016",58759,4454,"Ontario County, NY","05000US36069","ontario-county-ny"
8,"White Non-Hispanic",2016,"2016",81106,4815,"Orange County, NY","05000US36071","orange-county-ny"
8,"White Non-Hispanic",2016,"2016",53709,3334,"Oswego County, NY","05000US36075","oswego-county-ny"
8,"White Non-Hispanic",2016,"2016",99676,9266,"Putnam County, NY","05000US36079","putnam-county-ny"
8,"White Non-Hispanic",2016,"2016",71770,1703,"Queens County, NY","05000US36081","queens-county-ny"
8,"White Non-Hispanic",2016,"2016",69982,3318,"Rensselaer County, NY","05000US36083","rensselaer-county-ny"
8,"White Non-Hispanic",2016,"2016",85662,4113,"Richmond County, NY","05000US36085","richmond-county-ny"
8,"White Non-Hispanic",2016,"2016",91421,7168,"Rockland County, NY","05000US36087","rockland-county-ny"
8,"White Non-Hispanic",2016,"2016",51919,1931.9999999999998,"St. Lawrence County, NY","05000US36089","st-lawrence-county-ny"
8,"White Non-Hispanic",2016,"2016",75004,3737.9999999999995,"Saratoga County, NY","05000US36091","saratoga-county-ny"
8,"White Non-Hispanic",2016,"2016",66792,3189,"Schenectady County, NY","05000US36093","schenectady-county-ny"
8,"White Non-Hispanic",2016,"2016",50131,3774.0000000000005,"Steuben County, NY","05000US36101","steuben-county-ny"
8,"White Non-Hispanic",2016,"2016",98065,2569,"Suffolk County, NY","05000US36103","suffolk-county-ny"
8,"White Non-Hispanic",2016,"2016",59292,6523,"Sullivan County, NY","05000US36105","sullivan-county-ny"
8,"White Non-Hispanic",2016,"2016",61109,4819,"Tompkins County, NY","05000US36109","tompkins-county-ny"
8,"White Non-Hispanic",2016,"2016",65676,3333,"Ulster County, NY","05000US36111","ulster-county-ny"
8,"White Non-Hispanic",2016,"2016",60227,6536,"Warren County, NY","05000US36113","warren-county-ny"
8,"White Non-Hispanic",2016,"2016",59753,4631,"Wayne County, NY","05000US36117","wayne-county-ny"
8,"White Non-Hispanic",2016,"2016",111119,4157,"Westchester County, NY","05000US36119","westchester-county-ny"
9,"Hispanic",2016,"2016",36137,6215,"Albany County, NY","05000US36001","albany-county-ny"
9,"Hispanic",2016,"2016",31978,977,"Bronx County, NY","05000US36005","bronx-county-ny"
9,"Hispanic",2016,"2016",17190,9679,"Broome County, NY","05000US36007","broome-county-ny"
9,"Hispanic",2016,"2016",34773,5266,"Cattaraugus County, NY","05000US36009","cattaraugus-county-ny"
9,"Hispanic",2016,"2016",19188,13205,"Chautauqua County, NY","05000US36013","chautauqua-county-ny"
9,"Hispanic",2016,"2016",71033,39654,"Chemung County, NY","05000US36015","chemung-county-ny"
9,"Hispanic",2016,"2016",65757,13181,"Dutchess County, NY","05000US36027","dutchess-county-ny"
9,"Hispanic",2016,"2016",24348,7201.999999999999,"Erie County, NY","05000US36029","erie-county-ny"
9,"Hispanic",2016,"2016",40862,13288,"Jefferson County, NY","05000US36045","jefferson-county-ny"
9,"Hispanic",2016,"2016",38747,2200,"Kings County, NY","05000US36047","kings-county-ny"
9,"Hispanic",2016,"2016",75666,12366,"Livingston County, NY","05000US36051","livingston-county-ny"
9,"Hispanic",2016,"2016",50425,22998,"Madison County, NY","05000US36053","madison-county-ny"
9,"Hispanic",2016,"2016",26731,3043,"Monroe County, NY","05000US36055","monroe-county-ny"
9,"Hispanic",2016,"2016",80390,5890,"Nassau County, NY","05000US36059","nassau-county-ny"
9,"Hispanic",2016,"2016",35994,3514,"New York County, NY","05000US36061","new-york-county-ny"
9,"Hispanic",2016,"2016",69837,51777,"Niagara County, NY","05000US36063","niagara-county-ny"
9,"Hispanic",2016,"2016",25233,18135,"Oneida County, NY","05000US36065","oneida-county-ny"
9,"Hispanic",2016,"2016",36820,9777,"Onondaga County, NY","05000US36067","onondaga-county-ny"
9,"Hispanic",2016,"2016",32021,24424,"Ontario County, NY","05000US36069","ontario-county-ny"
9,"Hispanic",2016,"2016",55922,7876,"Orange County, NY","05000US36071","orange-county-ny"
9,"Hispanic",2016,"2016",52415,21165,"Oswego County, NY","05000US36075","oswego-county-ny"
9,"Hispanic",2016,"2016",76325,32122,"Putnam County, NY","05000US36079","putnam-county-ny"
9,"Hispanic",2016,"2016",52705,2749,"Queens County, NY","05000US36081","queens-county-ny"
9,"Hispanic",2016,"2016",42731,35107,"Rensselaer County, NY","05000US36083","rensselaer-county-ny"
9,"Hispanic",2016,"2016",51126,6899,"Richmond County, NY","05000US36085","richmond-county-ny"
9,"Hispanic",2016,"2016",56857,13927,"Rockland County, NY","05000US36087","rockland-county-ny"
9,"Hispanic",2016,"2016",90191,22889,"Saratoga County, NY","05000US36091","saratoga-county-ny"
9,"Hispanic",2016,"2016",37353,28906.000000000004,"Schenectady County, NY","05000US36093","schenectady-county-ny"
9,"Hispanic",2016,"2016",35446,11364,"Steuben County, NY","05000US36101","steuben-county-ny"
9,"Hispanic",2016,"2016",74245,5717,"Suffolk County, NY","05000US36103","suffolk-county-ny"
9,"Hispanic",2016,"2016",36172,18367,"Sullivan County, NY","05000US36105","sullivan-county-ny"
9,"Hispanic",2016,"2016",42138,15567,"Ulster County, NY","05000US36111","ulster-county-ny"
9,"Hispanic",2016,"2016",36823,6153,"Wayne County, NY","05000US36117","wayne-county-ny"
9,"Hispanic",2016,"2016",54861,4279,"Westchester County, NY","05000US36119","westchester-county-ny"
0,"Total",2015,"2015",57042,2650,"Albany County, NY","05000US36001","albany-county-ny"
0,"Total",2015,"2015",35176,1392,"Bronx County, NY","05000US36005","bronx-county-ny"
0,"Total",2015,"2015",46152,2449,"Broome County, NY","05000US36007","broome-county-ny"
0,"Total",2015,"2015",40016,2369,"Cattaraugus County, NY","05000US36009","cattaraugus-county-ny"
0,"Total",2015,"2015",53146,3745,"Cayuga County, NY","05000US36011","cayuga-county-ny"
0,"Total",2015,"2015",44460,2933,"Chautauqua County, NY","05000US36013","chautauqua-county-ny"
0,"Total",2015,"2015",53119,3959.9999999999995,"Chemung County, NY","05000US36015","chemung-county-ny"
0,"Total",2015,"2015",45377,3651.9999999999995,"Clinton County, NY","05000US36019","clinton-county-ny"
0,"Total",2015,"2015",71864,3327,"Dutchess County, NY","05000US36027","dutchess-county-ny"
0,"Total",2015,"2015",52214,1164,"Erie County, NY","05000US36029","erie-county-ny"
0,"Total",2015,"2015",51107,2803,"Jefferson County, NY","05000US36045","jefferson-county-ny"
0,"Total",2015,"2015",51141,566,"Kings County, NY","05000US36047","kings-county-ny"
0,"Total",2015,"2015",53441,5497,"Livingston County, NY","05000US36051","livingston-county-ny"
0,"Total",2015,"2015",60286,3760,"Madison County, NY","05000US36053","madison-county-ny"
0,"Total",2015,"2015",54077,1923,"Monroe County, NY","05000US36055","monroe-county-ny"
0,"Total",2015,"2015",101830,1439,"Nassau County, NY","05000US36059","nassau-county-ny"
0,"Total",2015,"2015",75575,2566,"New York County, NY","05000US36061","new-york-county-ny"
0,"Total",2015,"2015",48160,3623,"Niagara County, NY","05000US36063","niagara-county-ny"
0,"Total",2015,"2015",48023,3974,"Oneida County, NY","05000US36065","oneida-county-ny"
0,"Total",2015,"2015",57365,1560,"Onondaga County, NY","05000US36067","onondaga-county-ny"
0,"Total",2015,"2015",57711,4464,"Ontario County, NY","05000US36069","ontario-county-ny"
0,"Total",2015,"2015",73031,4374,"Orange County, NY","05000US36071","orange-county-ny"
0,"Total",2015,"2015",49767,2541,"Oswego County, NY","05000US36075","oswego-county-ny"
0,"Total",2015,"2015",90538,6426,"Putnam County, NY","05000US36079","putnam-county-ny"
0,"Total",2015,"2015",60422,723,"Queens County, NY","05000US36081","queens-county-ny"
0,"Total",2015,"2015",60810,3046,"Rensselaer County, NY","05000US36083","rensselaer-county-ny"
0,"Total",2015,"2015",71622,2532,"Richmond County, NY","05000US36085","richmond-county-ny"
0,"Total",2015,"2015",85392,3580,"Rockland County, NY","05000US36087","rockland-county-ny"
0,"Total",2015,"2015",42144,3026,"St. Lawrence County, NY","05000US36089","st-lawrence-county-ny"
0,"Total",2015,"2015",75761,4256,"Saratoga County, NY","05000US36091","saratoga-county-ny"
0,"Total",2015,"2015",61108,3919.9999999999995,"Schenectady County, NY","05000US36093","schenectady-county-ny"
0,"Total",2015,"2015",47146,3242,"Steuben County, NY","05000US36101","steuben-county-ny"
0,"Total",2015,"2015",88340,2415,"Suffolk County, NY","05000US36103","suffolk-county-ny"
0,"Total",2015,"2015",51761,6091,"Sullivan County, NY","05000US36105","sullivan-county-ny"
0,"Total",2015,"2015",58084,4517,"Tompkins County, NY","05000US36109","tompkins-county-ny"
0,"Total",2015,"2015",59758,3903,"Ulster County, NY","05000US36111","ulster-county-ny"
0,"Total",2015,"2015",57541,6892.999999999999,"Warren County, NY","05000US36113","warren-county-ny"
0,"Total",2015,"2015",50561,2727,"Wayne County, NY","05000US36117","wayne-county-ny"
0,"Total",2015,"2015",86108,3303,"Westchester County, NY","05000US36119","westchester-county-ny"
1,"White",2015,"2015",62917,4663,"Albany County, NY","05000US36001","albany-county-ny"
1,"White",2015,"2015",43152,3322,"Bronx County, NY","05000US36005","bronx-county-ny"
1,"White",2015,"2015",47725,3850.0000000000005,"Broome County, NY","05000US36007","broome-county-ny"
1,"White",2015,"2015",40535,2401,"Cattaraugus County, NY","05000US36009","cattaraugus-county-ny"
1,"White",2015,"2015",52926,3610.9999999999995,"Cayuga County, NY","05000US36011","cayuga-county-ny"
1,"White",2015,"2015",45237,3158,"Chautauqua County, NY","05000US36013","chautauqua-county-ny"
1,"White",2015,"2015",54285,3934.9999999999995,"Chemung County, NY","05000US36015","chemung-county-ny"
1,"White",2015,"2015",46096,3870.0000000000005,"Clinton County, NY","05000US36019","clinton-county-ny"
1,"White",2015,"2015",75359,3886.0000000000005,"Dutchess County, NY","05000US36027","dutchess-county-ny"
1,"White",2015,"2015",60166,1762,"Erie County, NY","05000US36029","erie-county-ny"
1,"White",2015,"2015",52677,2871,"Jefferson County, NY","05000US36045","jefferson-county-ny"
1,"White",2015,"2015",63096,1842,"Kings County, NY","05000US36047","kings-county-ny"
1,"White",2015,"2015",53916,6551,"Livingston County, NY","05000US36051","livingston-county-ny"
1,"White",2015,"2015",59775,3451,"Madison County, NY","05000US36053","madison-county-ny"
1,"White",2015,"2015",61486,1630,"Monroe County, NY","05000US36055","monroe-county-ny"
1,"White",2015,"2015",105992,2604,"Nassau County, NY","05000US36059","nassau-county-ny"
1,"White",2015,"2015",101081,1342,"New York County, NY","05000US36061","new-york-county-ny"
1,"White",2015,"2015",52777,3080,"Niagara County, NY","05000US36063","niagara-county-ny"
1,"White",2015,"2015",50918,1852,"Oneida County, NY","05000US36065","oneida-county-ny"
1,"White",2015,"2015",61723,1503,"Onondaga County, NY","05000US36067","onondaga-county-ny"
1,"White",2015,"2015",59331,4339,"Ontario County, NY","05000US36069","ontario-county-ny"
1,"White",2015,"2015",76937,3684,"Orange County, NY","05000US36071","orange-county-ny"
1,"White",2015,"2015",50155,2530,"Oswego County, NY","05000US36075","oswego-county-ny"
1,"White",2015,"2015",93528,6458,"Putnam County, NY","05000US36079","putnam-county-ny"
1,"White",2015,"2015",64253,2274,"Queens County, NY","05000US36081","queens-county-ny"
1,"White",2015,"2015",61814,2824,"Rensselaer County, NY","05000US36083","rensselaer-county-ny"
1,"White",2015,"2015",77498,3713.0000000000005,"Richmond County, NY","05000US36085","richmond-county-ny"
1,"White",2015,"2015",89196,4890,"Rockland County, NY","05000US36087","rockland-county-ny"
1,"White",2015,"2015",42285,3172,"St. Lawrence County, NY","05000US36089","st-lawrence-county-ny"
1,"White",2015,"2015",74644,4751,"Saratoga County, NY","05000US36091","saratoga-county-ny"
1,"White",2015,"2015",64239,6376,"Schenectady County, NY","05000US36093","schenectady-county-ny"
1,"White",2015,"2015",46536,2927,"Steuben County, NY","05000US36101","steuben-county-ny"
1,"White",2015,"2015",90895,1267,"Suffolk County, NY","05000US36103","suffolk-county-ny"
1,"White",2015,"2015",56034,5870,"Sullivan County, NY","05000US36105","sullivan-county-ny"
1,"White",2015,"2015",61024,5881,"Tompkins County, NY","05000US36109","tompkins-county-ny"
1,"White",2015,"2015",61320,2202,"Ulster County, NY","05000US36111","ulster-county-ny"
1,"White",2015,"2015",60143,6774,"Warren County, NY","05000US36113","warren-county-ny"
1,"White",2015,"2015",50917,2881,"Wayne County, NY","05000US36117","wayne-county-ny"
1,"White",2015,"2015",100532,2556,"Westchester County, NY","05000US36119","westchester-county-ny"
2,"Black",2015,"2015",27863,3123,"Albany County, NY","05000US36001","albany-county-ny"
2,"Black",2015,"2015",36364,1737,"Bronx County, NY","05000US36005","bronx-county-ny"
2,"Black",2015,"2015",24002,11260,"Broome County, NY","05000US36007","broome-county-ny"
2,"Black",2015,"2015",60743,27244,"Cayuga County, NY","05000US36011","cayuga-county-ny"
2,"Black",2015,"2015",18326,6062,"Chautauqua County, NY","05000US36013","chautauqua-county-ny"
2,"Black",2015,"2015",34363,19806,"Chemung County, NY","05000US36015","chemung-county-ny"
2,"Black",2015,"2015",43812,20347,"Clinton County, NY","05000US36019","clinton-county-ny"
2,"Black",2015,"2015",46242,10739,"Dutchess County, NY","05000US36027","dutchess-county-ny"
2,"Black",2015,"2015",27521,2527,"Erie County, NY","05000US36029","erie-county-ny"
2,"Black",2015,"2015",46148,24211,"Jefferson County, NY","05000US36045","jefferson-county-ny"
2,"Black",2015,"2015",41668,1273,"Kings County, NY","05000US36047","kings-county-ny"
2,"Black",2015,"2015",28775,3779.0000000000005,"Monroe County, NY","05000US36055","monroe-county-ny"
2,"Black",2015,"2015",84080,5874,"Nassau County, NY","05000US36059","nassau-county-ny"
2,"Black",2015,"2015",32329,2810,"New York County, NY","05000US36061","new-york-county-ny"
2,"Black",2015,"2015",20888,5205,"Niagara County, NY","05000US36063","niagara-county-ny"
2,"Black",2015,"2015",25438,7061,"Oneida County, NY","05000US36065","oneida-county-ny"
2,"Black",2015,"2015",35464,3742,"Onondaga County, NY","05000US36067","onondaga-county-ny"
2,"Black",2015,"2015",40985,8313,"Ontario County, NY","05000US36069","ontario-county-ny"
2,"Black",2015,"2015",62549,7505,"Orange County, NY","05000US36071","orange-county-ny"
2,"Black",2015,"2015",62374,2520,"Queens County, NY","05000US36081","queens-county-ny"
2,"Black",2015,"2015",41773,11881,"Rensselaer County, NY","05000US36083","rensselaer-county-ny"
2,"Black",2015,"2015",41543,4752,"Richmond County, NY","05000US36085","richmond-county-ny"
2,"Black",2015,"2015",70860,11684,"Rockland County, NY","05000US36087","rockland-county-ny"
2,"Black",2015,"2015",57287,16588,"Saratoga County, NY","05000US36091","saratoga-county-ny"
2,"Black",2015,"2015",36453,17488,"Schenectady County, NY","05000US36093","schenectady-county-ny"
2,"Black",2015,"2015",62257,42708,"Steuben County, NY","05000US36101","steuben-county-ny"
2,"Black",2015,"2015",70992,7113,"Suffolk County, NY","05000US36103","suffolk-county-ny"
2,"Black",2015,"2015",34421,26940,"Sullivan County, NY","05000US36105","sullivan-county-ny"
2,"Black",2015,"2015",32771,7824.999999999999,"Ulster County, NY","05000US36111","ulster-county-ny"
2,"Black",2015,"2015",48328,41899,"Wayne County, NY","05000US36117","wayne-county-ny"
2,"Black",2015,"2015",59169,5003,"Westchester County, NY","05000US36119","westchester-county-ny"
3,"Native American",2015,"2015",36586,11633,"Bronx County, NY","05000US36005","bronx-county-ny"
3,"Native American",2015,"2015",26509,7767,"Cattaraugus County, NY","05000US36009","cattaraugus-county-ny"
3,"Native American",2015,"2015",20071,13016,"Erie County, NY","05000US36029","erie-county-ny"
3,"Native American",2015,"2015",28191,15460.000000000002,"Kings County, NY","05000US36047","kings-county-ny"
3,"Native American",2015,"2015",35642,15443,"Monroe County, NY","05000US36055","monroe-county-ny"
3,"Native American",2015,"2015",60563,32256.999999999996,"Nassau County, NY","05000US36059","nassau-county-ny"
3,"Native American",2015,"2015",59966,29191,"New York County, NY","05000US36061","new-york-county-ny"
3,"Native American",2015,"2015",13837,5777,"Niagara County, NY","05000US36063","niagara-county-ny"
3,"Native American",2015,"2015",61461,30095,"Onondaga County, NY","05000US36067","onondaga-county-ny"
3,"Native American",2015,"2015",39059,18125,"Queens County, NY","05000US36081","queens-county-ny"
3,"Native American",2015,"2015",50523,35197,"St. Lawrence County, NY","05000US36089","st-lawrence-county-ny"
3,"Native American",2015,"2015",93750,69048,"Suffolk County, NY","05000US36103","suffolk-county-ny"
3,"Native American",2015,"2015",54500,49493,"Wayne County, NY","05000US36117","wayne-county-ny"
4,"Asian",2015,"2015",80481,25248,"Albany County, NY","05000US36001","albany-county-ny"
4,"Asian",2015,"2015",52120,11842,"Bronx County, NY","05000US36005","bronx-county-ny"
4,"Asian",2015,"2015",40013,17229,"Broome County, NY","05000US36007","broome-county-ny"
4,"Asian",2015,"2015",60568,13834,"Cattaraugus County, NY","05000US36009","cattaraugus-county-ny"
4,"Asian",2015,"2015",76285,692,"Cayuga County, NY","05000US36011","cayuga-county-ny"
4,"Asian",2015,"2015",74825,15408,"Chemung County, NY","05000US36015","chemung-county-ny"
4,"Asian",2015,"2015",32841,11559,"Clinton County, NY","05000US36019","clinton-county-ny"
4,"Asian",2015,"2015",107415,22620,"Dutchess County, NY","05000US36027","dutchess-county-ny"
4,"Asian",2015,"2015",43414,13740.000000000002,"Erie County, NY","05000US36029","erie-county-ny"
4,"Asian",2015,"2015",54830,3565,"Kings County, NY","05000US36047","kings-county-ny"
4,"Asian",2015,"2015",57342,14164.000000000002,"Monroe County, NY","05000US36055","monroe-county-ny"
4,"Asian",2015,"2015",127712,10635,"Nassau County, NY","05000US36059","nassau-county-ny"
4,"Asian",2015,"2015",72832,7503.000000000001,"New York County, NY","05000US36061","new-york-county-ny"
4,"Asian",2015,"2015",81300,36551,"Niagara County, NY","05000US36063","niagara-county-ny"
4,"Asian",2015,"2015",40868,15185,"Oneida County, NY","05000US36065","oneida-county-ny"
4,"Asian",2015,"2015",47117,19429,"Onondaga County, NY","05000US36067","onondaga-county-ny"
4,"Asian",2015,"2015",101289,101619,"Ontario County, NY","05000US36069","ontario-county-ny"
4,"Asian",2015,"2015",118919,34776,"Orange County, NY","05000US36071","orange-county-ny"
4,"Asian",2015,"2015",36190,21621,"Oswego County, NY","05000US36075","oswego-county-ny"
4,"Asian",2015,"2015",58040,2807,"Queens County, NY","05000US36081","queens-county-ny"
4,"Asian",2015,"2015",48229,41366,"Rensselaer County, NY","05000US36083","rensselaer-county-ny"
4,"Asian",2015,"2015",71398,10349,"Richmond County, NY","05000US36085","richmond-county-ny"
4,"Asian",2015,"2015",106503,15113,"Rockland County, NY","05000US36087","rockland-county-ny"
4,"Asian",2015,"2015",51369,14742.000000000002,"St. Lawrence County, NY","05000US36089","st-lawrence-county-ny"
4,"Asian",2015,"2015",101085,18710,"Saratoga County, NY","05000US36091","saratoga-county-ny"
4,"Asian",2015,"2015",94828,54617,"Schenectady County, NY","05000US36093","schenectady-county-ny"
4,"Asian",2015,"2015",133091,25578,"Steuben County, NY","05000US36101","steuben-county-ny"
4,"Asian",2015,"2015",95590,14636,"Suffolk County, NY","05000US36103","suffolk-county-ny"
4,"Asian",2015,"2015",58097,28866.999999999996,"Sullivan County, NY","05000US36105","sullivan-county-ny"
4,"Asian",2015,"2015",58394,21888,"Tompkins County, NY","05000US36109","tompkins-county-ny"
4,"Asian",2015,"2015",48853,37736,"Ulster County, NY","05000US36111","ulster-county-ny"
