COUNTY_ID,COUNTY_NAME,STATE,POPULATION,DATE
031,Cook County, Minnesota,5463,2019-07-01
123,Madison County, Missouri,12088,2019-07-01
217,Vernon County, Missouri,20563,2019-07-01
147,Nodaway County, Missouri,22092,2019-07-01
041,Chariton County, Missouri,7426,2019-07-01
223,Wayne County, Missouri,12873,2019-07-01
201,Scott County, Missouri,38280,2019-07-01
011,Barton County, Missouri,11754,2019-07-01
039,Cedar County, Missouri,14349,2019-07-01
073,Gasconade County, Missouri,14706,2019-07-01
121,Macon County, Missouri,15117,2019-07-01
149,Oregon County, Missouri,10529,2019-07-01
186,Ste. Genevieve County, Missouri,17894,2019-07-01
067,Douglas County, Missouri,13185,2019-07-01
083,Henry County, Missouri,21824,2019-07-01
109,Lawrence County, Missouri,38355,2019-07-01
169,Pulaski County, Missouri,52607,2019-07-01
215,Texas County, Missouri,25398,2019-07-01
027,Callaway County, Missouri,44743,2019-07-01
139,Polk County, Tennessee,16832,2019-07-01
185,White County, Tennessee,27345,2019-07-01
163,Sullivan County, Tennessee,158348,2019-07-01
023,Cameron County, Pennsylvania,4447,2019-07-01
017,Bucks County, Pennsylvania,628270,2019-07-01
077,Lehigh County, Pennsylvania,369318,2019-07-01
031,Clarion County, Pennsylvania,38438,2019-07-01
059,Greene County, Pennsylvania,36233,2019-07-01
079,Luzerne County, Pennsylvania,317417,2019-07-01
037,Columbia County, Pennsylvania,64964,2019-07-01
065,Jefferson County, Pennsylvania,43425,2019-07-01
099,Perry County, Pennsylvania,46272,2019-07-01
113,Sullivan County, Pennsylvania,6066,2019-07-01
003,Kent County, Rhode Island,164292,2019-07-01
009,Washington County, Rhode Island,125577,2019-07-01
071,Newberry County, South Carolina,38440,2019-07-01
027,Clarendon County, South Carolina,33745,2019-07-01
085,Sumter County, South Carolina,106721,2019-07-01
011,Barnwell County, South Carolina,20866,2019-07-01
031,Darlington County, South Carolina,66618,2019-07-01
091,York County, South Carolina,280979,2019-07-01
021,Cherokee County, South Carolina,57300,2019-07-01
053,Jasper County, South Carolina,30073,2019-07-01
061,Lee County, South Carolina,16828,2019-07-01
001,Abbeville County, South Carolina,24527,2019-07-01
091,Logan County, Ohio,45672,2019-07-01
153,Summit County, Ohio,541013,2019-07-01
149,Shelby County, Ohio,48590,2019-07-01
171,Williams County, Ohio,36692,2019-07-01
061,Guaynabo Municipio, Puerto Rico,83728,2019-07-01
053,Fajardo Municipio, Puerto Rico,29454,2019-07-01
007,Aguas Buenas Municipio, Puerto Rico,24814,2019-07-01
065,Hatillo Municipio, Puerto Rico,39218,2019-07-01
133,Santa Isabel Municipio, Puerto Rico,21209,2019-07-01
097,Mayagüez Municipio, Puerto Rico,71530,2019-07-01
119,Río Grande Municipio, Puerto Rico,48025,2019-07-01
011,Añasco Municipio, Puerto Rico,26161,2019-07-01
033,Cataño Municipio, Puerto Rico,23121,2019-07-01
055,Guánica Municipio, Puerto Rico,15383,2019-07-01
087,Loíza Municipio, Puerto Rico,24553,2019-07-01
117,Seminole County, Florida,471826,2019-07-01
035,Flagler County, Florida,115081,2019-07-01
047,Hamilton County, Florida,14428,2019-07-01
097,Osceola County, Florida,375751,2019-07-01
039,Gadsden County, Florida,45660,2019-07-01
071,Lee County, Florida,770577,2019-07-01
049,Hardee County, Florida,26937,2019-07-01
095,Orange County, Florida,1393452,2019-07-01
055,Highlands County, Florida,106221,2019-07-01
027,DeSoto County, Florida,38001,2019-07-01
